Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Pinus taeda,Loblolly Pine,Tree,40.0,6-9,M,LM,N,DM,1,2,0
Pinus teocote,Twisted Leaf Pine,Tree,30.0,7-10, ,LM,N,DM,1,2, 
Pinus thunbergii,Japanese Black Pine,Tree,15.0,6-9,M,LM,N,DM,2,2, 
Pinus torreyana,"Soledad Pine, Torrey pine, Santa Cruz Island Torrey pine, Soledad pine, Torrey pine",Tree,20.0,8-11,F,LM,N,DM,3,2, 
Pinus veitchii, ,Tree,25.0,7-10,M,LM,N,DM,3,2, 
Pinus virginiana,"Scrub Pine, Virginia pine, Jersey Pine,",Tree,15.0,5-8,M,LM,N,DM,2,2, 
Pinus wallichiana,"Himalayan Blue Pine, Bhutan pine, Himalayan Pine",Tree,25.0,5-7,F,LMH,N,DM,2,2, 
Piper nigrum,Black Pepper,Climber,6.0,10-12,F,LMH,S,M,4,3,2
Piptadenia gonoacantha,Pau jacaré - alligator stick,Tree,15.0,10-12,F,LMH,N,DM,0,0,4
Piptadenia stipulacea,Piptadenia bearing stipules,Tree,4.0,10-12,F,LMH,N,DM,0,0,4
Pistacia atlantica,"Betoum, Mt. Atlas mastic tree, Mount Atlas Mastic",Tree,20.0,6-9,S,LM,N,DM,2,1, 
Pistacia atlantica cabulica, ,Tree,0.0,-, ,LM,N,DM,1,0, 
Pistacia chinensis,"Chinese Pistache, Chinese Pistachio",Tree,9.0,6-9,S,LMH,N,DM,2,1, 
Pistacia chinensis integerrima, ,Tree,9.0,-, ,LMH,SN,DM,2,1, 
Pistacia lentiscus,Mastic Tree - Pistachier Lentisque,Shrub,5.0,8-9,S,LMH,N,DM,2,2, 
Pistacia terebinthus,"Terebinth, Cyprus turpentine",Tree,9.0,8-11,S,LM,N,DM,2,2, 
Pistacia vera,"Pistachio, Pistachio Nut",Tree,10.0,7-10,M,LM,N,DM,3,2, 
Pisum sativum,Garden Pea,Annual,2.0,-, ,LM,N,M,4,2, 
Pisum sativum arvense,Field Pea,Annual,2.0,-, ,LM,N,M,3,2, 
Pisum sativum elatius,Wild Pea,Annual,2.0,-, ,LM,N,M,4,2, 
Pisum sativum macrocarpon,Sugar Pea,Annual,2.0,-, ,LM,N,M,4,2, 
Pithecellobium dulce,"Manila Tamarind, Madras Thorn",Tree,15.0,10-12,F,LMH,N,DM,4,2,3
Pittosporum balansae, ,Shrub,3.0,-, ,LMH,SN,DM,1,0, 
Pittosporum bicolor,Banyalla,Shrub,5.0,8-11, ,LMH,SN,DM,0,0,3
Pittosporum crassifolium,"Karo, Stiffleaf cheesewood",Shrub,5.0,8-11, ,LM,SN,DM,0,0, 
Pittosporum eugenioides,Tarata,Tree,10.0,8-11, ,LM,SN,DM,1,1, 
Pittosporum phillyreoides,"Weeping Pittosporum, Narrow-leaf Pittosporum",Shrub,4.5,9-11,S,LM,N,DM,2,1, 
Pittosporum ralphii,Ralph's desertwillow,Shrub,4.0,8-11, ,LM,N,DM,0,0, 
Pittosporum resiniferum,Petroleum nut,Tree,25.0,10-12,M,LMH,N,M,0,3,4
Pittosporum tenuifolium,Tawhiwhi,Tree,7.0,7-10,M,LM,SN,DM,2,0, 
Pittosporum tobira,"Tobira, Japanese cheesewood, Australian Laurel, Mock Orange, Japanese Pittosporum",Shrub,6.0,8-11,F,LM,SN,DM,0,0, 
Pittosporum undulatum,"Cheesewood, Australian cheesewood, Cheesewood, Pittosporum, Orange Berry Pittosporum, Victorian Box",Tree,12.0,9-11,F,LM,SN,DM,0,0,0
Pityrocarpa moniliformis,Necklace Pityrocarpa,Tree,7.0,10-12,F,LM,N,DMWe,0,0,4
Plagianthus regius, ,Tree,18.0,7-10, ,LMH,N,M,0,0, 
Plagiobothrys fulvus campestris,Fulvous Popcornflower,Annual,0.6,-, ,LMH,SN,M,2,0, 
Planchonella australis,Black Apple,Tree,0.0,11-12, ,LMH,SN,M,3,0,4
Plantago affra,Psyllium,Annual,0.6,-, ,LMH,N,DM,1,3, 
Plantago amplexicaulis, ,Annual,0.1,-, ,LMH,N,DM,1,2, 
Plantago arenaria,French Psyllium,Annual,0.3,-, ,LMH,N,DM,1,3, 
Plantago asiatica,Che Qian Zi,Perennial,0.5,5-9, ,LMH,SN,M,1,3, 
Plantago australis,Mexican Plantain,Perennial,0.2,-, ,LMH,N,M,1,2, 
Plantago camtschatica, ,Perennial,0.3,-, ,LM,N,DM,1,2, 
Plantago coronopus,Buck's-Horn Plantain,Annual/Perennial,0.3,5-9, ,LM,N,DM,3,2, 
Plantago crassifolia, ,Perennial,0.2,-, ,LMH,N,M,1,2, 
Plantago cunninghamii, , ,0.0,-, ,LMH,SN,M,0,0, 
Plantago debilis, ,Perennial,0.4,-, ,LMH,SN,M,0,0, 
Plantago decipiens, ,Perennial,0.2,-, ,LMH,N,DM,1,2, 
Plantago depressa, ,Perennial,0.0,-, ,LMH,SN,M,1,2, 
Plantago hakusanensis, ,Perennial,0.1,-, ,LMH,N,M,1,2, 
Plantago juncoides, ,Perennial,0.0,-, ,LMH,N,DM,1,2, 
Plantago lanceolata,"Ribwort Plantain, Narrowleaf plantain",Perennial,0.5,5-9, ,LMH,N,DM,2,3,0
Plantago major,"Common Plantain, Cart Track Plant,White Man's Foot ,Plantain",Perennial,0.1,3-12,M,LMH,N,M,2,3,2
Plantago maritima,"Sea Plantain, Goose tongue, California goose tongue",Perennial,0.2,5-9, ,LMH,N,M,3,2, 
Plantago media,Hoary Plantain,Perennial,0.1,5-9, ,LMH,N,DM,2,2, 
Plantago oliganthus, ,Perennial,0.2,-, ,LMH,N,M,1,2, 
Plantago ovata,"Blond Psyllium, Desert Indianwheat",Annual,0.0,0-0, ,LMH,N,DM,2,3, 
Plantago psyllium,Fleawort,Annual,0.6,-, ,LMH,N,DM,2,3, 
Plantago rugelii,Blackseed Plantain,Annual/Perennial,0.1,0-0, ,LMH,N,DM,1,2,0
Platanthera bifolia,Butterfly Orchid,Perennial,0.5,5-9, ,LMH,SN,M,2,1, 
Platanthera dilatata,"White Bog-Orchid, Scentbottle, Sierra bog orchid",Perennial,0.5,0-0, ,LMH,SN,We,3,1, 
Platanus occidentalis,"Buttonwood, American sycamore, American Planetree, Sycamore, American Sycamore",Tree,30.0,4-9,F,LMH,N,MWe,1,2, 
Platanus orientalis,"Oriental Plane, Oriental planetree",Tree,30.0,6-9,F,LMH,N,M,0,2, 
Platonia insignis,"Bakuri, Bacuri",Tree,25.0,10-12,F,LMH,N,MWe,4,2,3
Platycarya strobilacea, ,Tree,12.0,6-9, ,LMH,SN,M,1,0, 
Platycodon grandiflorus,Balloon Flower,Perennial,0.5,4-9,M,LMH,SN,M,2,3, 
Platycrater arguta, ,Shrub,1.0,7-10, ,LMH,S,M,1,0, 
Platymiscium trinitatis,"Macacauba, Macawood, Hormigo, Orange Agate",Tree,22.0,10-12,M,LMH,N,M,0,2,4
Platymiscium ulei,"Macacauba, Macawood, Hormigo, Orange Agate",Tree,25.0,10-12,M,LMH,N,M,0,0,4
Platystemon californicus,Creamcups,Annual,0.3,7-10, ,LMH,N,M,1,0, 
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
Plectranthus kameba, ,Perennial,1.0,-, ,LMH,SN,M,1,0, 
Pleioblastus gramineus, ,Bamboo,3.0,6-9, ,LMH,S,M,2,0, 
Pleioblastus hindsii, ,Bamboo,3.5,-, ,LMH,FS,M,3,0, 
Pleioblastus humilis, ,Bamboo,2.0,6-9, ,LMH,S,M,0,0, 
Pleioblastus humilis pumilus, ,Bamboo,1.0,6-9, ,LMH,S,M,0,0, 
Pleioblastus intermedius, ,Bamboo,3.0,-, ,LMH,S,M,0,0, 
Pleioblastus juxianensis, ,Bamboo,2.0,-, ,LMH,S,M,0,0, 
Pleioblastus maculatus, ,Bamboo,4.0,6-9, ,LMH,S,M,0,0, 
Pleioblastus pygmaeus,"Dwarf Fern-Leaf Bamboo, Pigmy Bamboo",Bamboo,0.3,7-10,F,LMH,SN,M,0,0, 
Pleioblastus pygmaeus distichus,"Pigmy Bamboo, Dwarf Fern Leaf Bamboo",Bamboo,0.8,7-10,F,LMH,SN,M,0,0, 
Pleioblastus simonii,"Medake, Simon bamboo",Bamboo,6.0,5-9,F,LMH,SN,M,3,0,4
Pleioblastus variegatus,"Dwarf White-Striped Bamboo, Chigo Zasa, Dwarf White Stripe Bamboo",Bamboo,0.8,7-10,F,LMH,SN,M,0,0, 
Pleurospermum austriacum, ,Perennial,1.0,-, ,LMH,N,M,1,0, 
Pleurospermum camtschaticum, ,Perennial,1.5,-, ,LMH,SN,M,1,0, 
Pleurospermum condollei, ,Perennial,0.4,-, ,LMH,N,M,0,2, 
Pleurospermum uralense, ,Biennial/Perennial,1.0,-, ,LMH,SN,M,1,0, 
Plinia cauliflora,Jaboticaba,Tree,13.0,10-12,S,LMH,N,M,4,0,2
Plinia edulis,"Cambuca, ambucazeiro, Cambuca-verdadeiro",Tree,7.0,10-12,S,LMH,SN,M,4,0,2
Plukenetia conophora,"Conophor. Nigerian walnut. Awusa nut,",Perennial Climber,18.0,10-12,F,LMH,SN,M,4,2,3
Plukenetia volubilis,Inca peanut,Climber,2.0,10-12,F,LMH,SN,M,3,0,3
Plumbago europaea,Plumbago,Perennial,1.0,5-9, ,L,N,DM,0,2, 
Poa annua,"Annual Meadow Grass, Annual bluegrass, Low Spear Grass, Meadow Grass, Six Week Grass, Annual Blue",Annual,0.3,4-8, ,LMH,N,M,0,0,0
Poa fendleriana,Mutton Grass,Perennial,0.5,-, ,LMH,N,M,1,0, 
Poa flabellata,Tussock grass,Perennial,2.0,0-0, ,LMH,N,MWe,1,0, 
Poa pratensis,"Kentucky Blue Grass, Spreading bluegrass",Perennial,1.0,3-9,M,LMH,N,M,1,0,0
Poa scabrella,Pine Bluegrass,Perennial,1.0,-, ,LMH,N,M,1,0, 
Podocarpium oldhamii, ,Perennial,1.2,-, ,LMH,N,M,2,1, 
Podocarpium podocarpum, ,Perennial,1.2,-, ,LMH,N,M,1,0, 
Podocarpium podocarpum fallax, ,Perennial,1.0,-, ,LMH,N,M,1,1, 
Podocarpium podocarpum japonicum, ,Perennial,1.2,-, ,LMH,N,M,2,1, 
Podocarpus alpinus,Tasmanian Podocarp,Shrub,2.0,6-9,S,LMH,SN,M,2,0, 
Podocarpus elatus,Australian Plum,Tree,30.0,9-11, ,LMH,SN,M,2,0, 
Podocarpus lawrencei, ,Tree,10.0,6-9, ,LMH,SN,M,2,0, 
Podocarpus macrophyllus,"Kusamaki, Yew plum pine, Buddhist Pine, Chinese Podocarpus, Chinese Yew Pine, Japanese Yew, Souther",Tree,10.0,8-11,S,LMH,SN,M,2,1, 
Podocarpus neriifolius,"Oleander Podocarp, Brown Pine",Tree,25.0,9-12,M,LMH,SN,M,2,2,4
Podocarpus nivalis,Alpine Totara,Shrub,3.0,7-11,M,LMH,SN,M,3,0,3
Podocarpus nubigenus,Chilean Podocarp,Tree,20.0,6-9,S,LMH,SN,M,2,0, 
Podocarpus salignus,Willowleaf Podocarp,Tree,12.0,7-10,S,LMH,SN,M,2,0, 
Podocarpus totara,Totara,Tree,30.0,8-11,S,LMH,SN,M,3,0, 
Podolepis jaceoides,Copperwire Daisy,Perennial,0.6,8-11, ,LM,N,M,1,0, 
Podophyllum aurantiocaule, ,Perennial,0.3,6-9, ,LM,FS,M,2,2, 
Podophyllum hexandrum,Himalayan May Apple,Perennial,0.5,5-9, ,LM,FS,M,2,4, 
Podophyllum peltatum,"American Mandrake, Mayapple, Ground Lemon, Mandrake, Mayapple",Perennial,0.3,3-9,M,LM,FS,M,2,4,2
Podophyllum pleianthum, ,Perennial,0.3,-, ,LM,FS,M,2,3, 
Podophyllum versipelle, ,Perennial,0.3,-, ,LM,FS,M,2,3, 
Pogogyne douglasii parviflora,Mesamint,Annual/Perennial,0.3,-, ,LMH,SN,M,2,1, 
Pogontherum crinitum, ,Perennial,0.3,-, ,LMH,SN,M,0,1, 
Polemonium caeruleum,"Jacob's Ladder, Charity",Perennial,0.4,0-0, ,LM,SN,M,0,2, 
Polemonium reptans,"Abcess Root, Greek valerian",Perennial,0.3,4-8, ,LM,SN,M,0,2, 
Polianthes tuberosa,Tuberose,Bulb,1.0,8-11, ,LM,N,M,1,0, 
Poliomintha incana,"Rosemary Mint, Frosted mint",Shrub,1.0,0-0, ,LMH,SN,M,1,1, 
Polygala amara,Bitter Milkwort,Perennial,0.2,5-9, ,LMH,SN,M,0,1, 
Polygala japonica, ,Perennial,0.3,-, ,LMH,SN,M,1,2, 
Polygala reinii, ,Perennial,0.3,-, ,LMH,SN,M,0,1, 
Polygala senega,Senega Snake Root,Perennial,0.3,-, ,LMH,SN,DM,0,3, 
Polygala sibirica,Yuan Zhi,Perennial,0.2,-, ,LMH,SN,DM,1,3, 
Polygala tenuifolia,Yuan Zhi,Perennial,0.2,5-9, ,LMH,SN,M,1,3, 
Polygala theezans, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Polygala vulgaris,"Milkwort, Common milkwort",Perennial,0.4,5-9, ,LMH,SN,M,1,2, 
Polygonatum biflorum,Small Solomon's Seal,Perennial,1.0,3-7, ,LMH,FS,M,2,1,2
Polygonatum cirrhifolium, ,Perennial,1.2,-, ,LMH,FS,M,2,2, 
Polygonatum commutatum,"King Solomon's Seal, Smooth Solomon's seal",Perennial,2.0,4-8, ,LMH,FS,M,2,1, 
Polygonatum cyrtonema, ,Perennial,0.0,-, ,LMH,FS,M,0,2, 
Polygonatum falcatum, ,Perennial,0.6,4-8, ,LMH,FS,DM,2,1,0
Polygonatum humile, ,Perennial,0.3,4-8, ,LMH,FS,M,2,1, 
Polygonatum inflatum, ,Perennial,0.6,-, ,LMH,FS,M,2,1, 
Polygonatum involucratum, ,Perennial,0.3,-, ,LMH,FS,M,2,0, 
Polygonatum kingianum, ,Perennial,2.0,-, ,LMH,FS,M,0,2, 
Polygonatum lasianthum, ,Perennial,0.6,-, ,LMH,FS,M,2,0, 
Polygonatum macropodum, ,Perennial,1.0,-, ,LMH,FS,M,2,1, 
Polygonatum maximowiczii, ,Perennial,1.0,-, ,LMH,FS,M,2,0, 
Polygonatum multiflorum,"Solomon's Seal, Eurasian Solomon's seal",Perennial,1.2,4-8, ,LMH,FS,DM,2,3, 
Polygonatum odoratum,Solomon's Seal,Perennial,0.9,4-8,M,LMH,FS,DM,2,3, 
Polygonatum odoratum thunbergii, ,Perennial,0.5,4-8, ,LMH,FS,M,2,0, 
Polygonatum pubescens,Hairy Solomon's Seal,Perennial,1.0,3-7, ,LMH,FS,M,2,1, 
Polygonatum sibiricum,Huang Jing,Perennial,1.0,3-7, ,LMH,FS,M,2,2, 
Polygonatum stenanthum, ,Perennial,1.2,6-9, ,LMH,FS,M,2,0, 
Polygonatum verticillatum,Whorled Solomon's Seal,Perennial,1.2,4-8, ,LMH,FS,M,2,0, 
Polygonum alaskanum,Alaska Wild Rhubarb,Perennial,1.8,-, ,LMH,SN,M,2,1, 
Polygonum alpinum,"Alpine Knotweed, Alaska wild rhubarb",Perennial,1.0,4-8, ,LMH,SN,M,2,1, 
Polygonum amphibium,"Willow Grass, Water knotweed, Longroot smartweed, Water smartweed",Perennial,0.3,4-8, ,LMH,SN,WeWa,1,2,0
Polygonum arenastrum,"Small-Leaved Knotweed, Oval-leaf knotweed",Annual,0.3,4-8, ,LMH,SN,M,2,3,0
Polygonum aviculare,"Knotweed, Prostrate knotweed",Annual,0.3,4-8, ,LMH,SN,M,2,3,0
Polygonum barbatum,Joint Weed,Perennial,0.8,-, ,LMH,SN,M,1,1, 
Polygonum bistorta,"Bistort, Meadow bistort, Snakeweed",Perennial,0.5,4-7,F,LMH,SN,MWe,3,3,2
Polygonum bistortoides,American Bistort,Perennial,0.5,4-8, ,LMH,SN,M,3,1, 
Polygonum bungeanum,Bunge's smartweed,Annual,0.8,0-0, ,LMH,SN,M,1,0, 
Polygonum coccineum,Water Smartweed,Perennial,0.5,4-8, ,LMH,SN,WeWa,1,0, 
Polygonum conspicuum, ,Perennial,0.6,-, ,LMH,SN,M,1,0, 
Polygonum convolvulus,Black Bindweed,Annual,1.2,0-0, ,LMH,SN,M,1,0,0
Polygonum divaricatum, ,Perennial,1.0,-, ,LMH,SN,DM,1,0, 
Polygonum douglasii,"Knotweed, Douglas' knotweed, Austin knotweed, Engelmann's knotweed, Johnston's knotweed, Large kno",Annual,0.3,0-0, ,LMH,SN,DM,2,0, 
Polygonum dumetorum,Climbing false buckwheat,Annual,1.8,0-0, ,LMH,SN,M,1,1, 
Polygonum equisetiforme, ,Perennial,1.0,7-10, ,LMH,N,DM,1,0, 
Polygonum fugax, ,Perennial,0.0,-, ,LMH,SN,M,3,0, 
Polygonum hydropiper,"Smartweed, Marshpepper knotweed",Annual,0.8,0-0, ,LMH,N,WeWa,2,2, 
Polygonum japonicum,"Japanese Knotweed, Mexican Bamboo, Japanese Knotweed",Perennial,3.0,4-10,F,LMH,SN,M,3,3,0
Polygonum lapathifolium,Curlytop Knotweed,Annual,0.8,4-8, ,LMH,SN,MWe,1,1,0
Polygonum limosum, ,Perennial,1.8,-, ,LMH,SN,M,1,0, 
Polygonum longisetum,Oriental lady's thumb,Annual,0.5,0-0, ,LMH,SN,MWe,1,0, 
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
Polygonum maackianum, ,Annual,0.8,-, ,LMH,SN,MWe,1,0, 
Polygonum manshuriense,Asian Bistort,Perennial,0.8,-, ,LMH,SN,Mwe,0,1, 
Polygonum microcephalum, ,Perennial,0.5,-, ,LMH,SN,M,1,0, 
Polygonum minus,Pygmy smartweed,Annual,0.3,0-0, ,LMH,SN,MWe,1,0, 
Polygonum molle, ,Perennial,2.5,6-9,F,LMH,SN,M,2,1, 
Polygonum multiflorum,"He Shou Wu, Tuber fleeceflower",Perennial Climber,4.5,6-9, ,LMH,SN,M,2,3, 
Polygonum nepalense,Nepalese smartweed,Annual,0.3,0-0, ,LMH,SN,MWe,1,1, 
Polygonum orientale,"Prince's Feather, Kiss me over the garden gate",Annual,1.5,0-0, ,LMH,SN,M,2,2,0
Polygonum pensylvanicum,Pennsylvania Smartweed,Annual,0.7,0-0, ,LMH,SN,M,0,1,0
Polygonum perfoliatum,Asiatic tearthumb,Annual/Perennial,1.8,0-0, ,LMH,SN,MWe,1,1,0
Polygonum persicaria,"Red Leg, Spotted ladysthumb",Annual,0.6,4-8, ,LMH,SN,M,1,2,0
Polygonum polymorphum, , ,0.0,-, ,LMH,SN,M,1,0, 
Polygonum polystachyum,"Himalayan Knotweed, Cultivated knotweed",Perennial,1.8,5-9,F,LMH,SN,M,2,0,0
Polygonum pubescens, ,Annual,0.6,-, ,LMH,SN,MWe,1,0, 
Polygonum rigidum, ,Annual,0.5,-, ,LMH,SN,M,1,0, 
Polygonum rumicifolium, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Polygonum runcinatum, ,Perennial,0.5,7-10, ,LMH,SN,M,1,0, 
Polygonum sachalinense,Giant Knotweed,Perennial,3.6,4-8,F,LMH,SN,M,2,0,0
Polygonum sagittatum,"False Buckwheat, Arrowleaf tearthumb",Annual,0.6,0-0, ,LMH,SN,M,0,1, 
Polygonum salicifolium,Knotweed, ,0.0,0-0, ,LMH,SN,MWe,1,0, 
Polygonum sibiricum, ,Perennial,0.3,-, ,LMH,SN,M,1,0, 
Polygonum taquettii, ,Annual,0.3,-, ,LMH,SN,MWe,1,0, 
Polygonum thunbergii, ,Annual,1.0,-, ,LMH,SN,MWe,1,0, 
Polygonum tinctorium, ,Annual,0.8,-, ,LMH,N,M,1,2, 
Polygonum truellum, , ,0.0,-, ,LMH,SN,M,1,0, 
Polygonum virginianum,"Jumpseed, Fleece Flower, Smartweed, Knotweed",Perennial,0.6,4-8,M,LMH,SN,M,1,1, 
Polygonum viviparum,Alpine Bistort,Perennial,0.3,3-7, ,LMH,SN,M,3,1, 
Polygonum weyrichii, ,Perennial,1.5,4-8, ,LMH,SN,M,2,0, 
Polygonum yokusaianum, ,Annual,0.6,-, ,LMH,SN,M,1,0, 
Polymnia edulis,Yacon Strawberry,Perennial,1.0,7-10,F,LMH,N,M,4,0, 
Polymnia uvedalia,Bearsfoot,Perennial,2.7,-, ,LMH,N,M,0,2, 
Polypodium glycyrrhiza,Licorice Fern,Fern,0.5,6-9, ,LMH,SN,M,1,2, 
Polypodium lineare, ,Fern,0.3,-, ,LMH,SN,M,0,1, 
Polypodium vulgare,"Polypody, Adders Fern, Golden Maidenhair Fern, Wall Fern, Common Polypod Fern",Fern,0.3,3-6,F,LMH,FS,DM,2,3,3
Polypogon monspeliensis,"Annual Beardgrass, Annual rabbitsfoot grass",Annual,0.8,7-10, ,LMH,N,M,1,1,0
Polyscias fruticosa,"Ming Aralia, Chinese Ariala",Shrub,2.5,10-12,S,LM,SN,M,2,2,4
Polyscias sambucifolia,Elderberry Panax,Shrub,4.5,8-11,M,LMH,SN,M,0,0, 
Polystichum acrostichoides,Christmas Fern,Fern,0.6,4-9,M,LM,FS,M,1,2, 
Polystichum aculeatum,Hard Shield Fern,Fern,0.8,4-8, ,LM,FS,M,1,0, 
Polystichum munitum,"Giant Holly Fern, Western swordfern",Fern,1.0,4-8, ,LM,FS,DM,1,2, 
Polytaenia nuttallii,Nuttall's prairie parsley,Perennial,0.6,4-6,M,LM,SN,DM,1,0,2
Polytrichum commune,"Common haircap, Great golden maidenhair,",Perennial,0.2,2-10,S,LMH,FSN,MWe,0,1,3
Polytrichum juniperinum,"Hair-Cap Moss, Juniper polytrichum moss",Perennial,0.0,0-0, ,LM,SN,DM,0,2, 
Poncirus trifoliata,"Bitter Orange, Hardy orange, Trifoliat Orange, Japanese Hardy Orange",Shrub,3.0,6-9,S,LMH,SN,M,3,2,3
Pongamia pinnata,"Pongam, Karum Tree, Poonga-Oil Tree, Indian Beech",Tree,20.0,10-12,F,LMH,FSN,MWe,0,3,4
Pontederia cordata,Pickerel Weed,Perennial,0.8,3-11,M,LMH,N,WeWa,3,1,0
Populus alba,White Poplar,Tree,20.0,3-9,F,LMH,N,DM,1,2,0
Populus angustifolia,Narrowleaf Cottonwood,Tree,30.0,3-7,F,LMH,N,M,1,2, 
Populus 'Balsam Spire',Tacatricho 32,Tree,30.0,4-8,F,LMH,N,M,0,3, 
Populus balsamifera,"Balsam Poplar, Black cottonwood",Tree,30.0,0-0,F,LMH,N,M,1,3, 
Populus ciliata,Himalayan Poplar,Tree,20.0,-,F,LMH,N,M,0,2, 
Populus deltoides,"Eastern Cottonwood, Plains cottonwood, Rio Grande cottonwood, Necklace Poplar",Tree,30.0,3-9,F,LMH,N,M,2,2,0
Populus deltoides monilifera,Plains Cottonwood,Tree,30.0,-,F,LMH,N,M,1,2, 
Populus deltoides wislizenii,Rio Grande Cottonwood,Tree,30.0,-,F,LMH,N,M,2,1, 
Populus euphratica, ,Tree,15.0,-,F,LMH,N,MWe,0,1, 
Populus fremontii,"Cottonwood, Fremont cottonwood, Fremont Poplar, Western Cottonwood",Tree,25.0,2-9,F,LMH,N,DM,1,2, 
Populus grandidentata,"Canadian Aspen, Bigtooth aspen",Tree,20.0,2-5,F,LMH,N,M,1,1, 
Populus heterophylla,Swamp Cottonwood,Tree,25.0,-,F,LMH,N,M,0,1, 
Populus hybrids,Hybrid poplar,Tree,50.0,2-10,F,LMH,SN,DM,3,3,4
Populus maximowiczii,"Doronoki, Japanese poplar",Tree,30.0,4-8,F,LMH,N,M,0,1, 
Populus nigra,"Black Poplar, Lombardy poplar",Tree,30.0,3-9,F,LMH,N,M,1,3, 
Populus pseudosimonii, ,Tree,20.0,-, ,LMH,N,M,1,1, 
Populus sieboldii,Japanese Aspen,Tree,20.0,4-8,F,LMH,N,M,1,1, 
Populus simonii,"Simon poplar, Chinese Poplar",Tree,30.0,2-5,F,LMH,N,M,1,1, 
Populus tremula,"Aspen Poplar, European aspen, Aspen",Tree,18.0,2-5,F,LMH,SN,MWe,1,2, 
Populus tremuloides,"American Aspen - Poplar, Quaking aspen",Tree,20.0,2-5,F,LMH,N,DM,1,3, 
Populus trichocarpa,"Western Balsam Poplar, Black cottonwood",Tree,40.0,4-8,F,LMH,N,M,1,3, 
Populus x canadensis,"Canadian Poplar, Carolina Poplar",Tree,40.0,4-9,F,LMH,N,M,0,1, 
Populus x canescens,Grey Poplar,Tree,30.0,4-9,F,LMH,N,M,0,1, 
Populus x jackii,Balm Of Gilead,Tree,30.0,-,F,LMH,N,M,0,3, 
Poraqueiba sericea,Umari,Tree,20.0,10-12,F,LMH,SN,DM,4,0,2
Porteresia coarctata,Wild rice. Uri. Tropical wild rice,Perennial,2.0,10-12,F,LMH,N,MWeWa,3,0,3
Portulaca grandiflora,Rose Moss,Annual,0.2,-, ,LM,N,DM,2,2, 
Portulaca oleracea,"Green Purslane, Little hogweed",Annual,0.3,3-12,F,LM,N,M,4,3,2
Portulaca oleracea sativa,Golden Purslane,Annual,0.3,-, ,LM,N,M,4,3, 
Portulaca retusa,Little hogweed,Annual,0.2,0-0, ,LM,N,DM,2,0, 
Potamogeton cheesemanii, ,Perennial,0.0,-, ,LMH,N,WeWa,1,0, 
Potamogeton crispus,Curly Pondweed,Perennial,0.0,0-0,F,LMH,N,Wa,2,0,0
Potamogeton cristatus, ,Perennial,0.0,-,F,LMH,N,Wa,1,0, 
Potamogeton distinctus, ,Perennial,0.0,-,F,LMH,N,Wa,1,0, 
Potamogeton natans,"Broad-Leaved Pondweed, Floating pondweed",Perennial,1.0,0-0,F,LMH,N,Wa,3,1, 
Potamogeton oxyphyllus, ,Perennial,0.0,-,F,LMH,N,Wa,2,0, 
Potamogeton pectinatus,Fennel-Leaved Pondweed,Perennial,0.0,-,F,LMH,N,Wa,3,1, 
Potamogeton suboblongus, ,Perennial,0.0,-,F,LMH,N,Wa,1,0, 
Potentilla anserina,Silverweed,Perennial,0.3,4-8,F,LMH,SN,M,3,3,2
Potentilla bicolor, ,Perennial,1.0,5-9, ,LMH,SN,M,1,0, 
Potentilla chinensis,Chinese Cinquefoil,Perennial,0.6,-, ,LMH,SN,M,1,1, 
Potentilla cryptotaeniae, ,Perennial,1.0,-, ,LMH,SN,M,0,1, 
Potentilla discolor, ,Perennial,0.3,-, ,LMH,SN,M,2,1, 
Potentilla egedei,Pacific Silverweed,Perennial,0.5,4-8, ,LMH,SN,M,2,1, 
Potentilla erecta,"Tormentil, Erect cinquefoil",Perennial,0.3,4-8, ,LMH,SN,M,1,3, 
Potentilla fragarioides, ,Perennial,0.3,-, ,LMH,SN,M,1,1, 
Potentilla fruticosa,"Shrubby Cinquefoil, Potentilla",Shrub,1.2,2-6,M,LMH,SN,M,1,1, 
Potentilla glandulosa,"Gland Cinquefoil, Sticky cinquefoil, Arizona cinquefoil, Ashland cinquefoil, Ewan's cinquefoil, Hans",Perennial,0.6,6-9, ,LMH,SN,M,1,1, 
Potentilla hippiana,Woolly Cinquefoil,Perennial,0.6,5-9, ,LMH,SN,M,0,1, 
Potentilla kleiniana, ,Perennial,0.3,-, ,LMH,SN,M,1,1, 
Potentilla multifida, ,Perennial,0.3,3-7, ,LMH,SN,M,2,0, 
Potentilla nepalensis,"Nepal Cinquefoil, Cinquefoil",Perennial,0.6,5-10,M,LMH,SN,M,2,1, 
Potentilla norvegica,Norwegian Cinquefoil,Annual/Perennial,0.3,3-7, ,LMH,SN,M,0,1, 
Potentilla palustris,Marsh Cinquefoil,Perennial,0.5,3-7, ,LMH,SN,We,1,1, 
1 2 3 4 5 6 7 8 9 10 ...,1,2,3,4,5,6,7,8,9,10,...
