Latin Name,Common Name,Habit,Height,Hardiness,Growth,Soil,Shade,Moisture,Edible,Medicinal,Other
Smilacina racemosa,False Spikenard,Perennial,1.0,2-8, ,LMH,FS,M,4,2,2
Smilacina stellata,Star-Flowered Lily Of The Valley,Perennial,0.6,3-7, ,LMH,FS,M,4,2, 
Smilax aristolochiifolia,Mexican Sarsaparilla,Perennial Climber,5.0,10-12,F,LMH,SN,M,2,4,0
Smilax aspera,"Sarsaparilla, Rough bindweed",Climber,3.0,8-11, ,LMH,SN,M,3,3, 
Smilax auriculata,Earleaf Greenbrier,Climber,7.0,-, ,LMH,SN,M,2,2, 
Smilax bona-nox,"Greenbriar, Saw greenbrier, Dunes saw greenbrier",Climber,6.0,0-0, ,LMH,SN,M,3,2, 
Smilax china,China Root,Climber,4.5,5-9, ,LMH,SN,M,4,3, 
Smilax cordifolia, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Smilax discotis, ,Climber,7.0,7-10, ,LMH,SN,M,1,0, 
Smilax febrifuga,Ecuadorian Sarsaparilla,Climber,12.0,10-12,F,LMH,SN,M,3,4,0
Smilax glabra,tufuling,Climber,3.0,-, ,LMH,SN,M,2,3, 
Smilax glauca,Cat Greenbrier,Climber,5.0,4-8, ,LMH,SN,DM,2,2, 
Smilax glyciphylla,Sarsparilla,Climber,0.0,-, ,LMH,SN,M,1,1, 
Smilax herbacea,"Carrion Flower, Smooth carrionflower",Perennial Climber,2.5,4-8, ,LMH,SN,M,4,1,2
Smilax hispida,Hag Briar,Climber,15.0,4-8, ,LMH,SN,M,2,2, 
Smilax lanceifolia, ,Climber,2.0,-, ,LMH,SN,M,2,1, 
Smilax laurifolia,Laurel Greenbrier,Climber,6.0,7-10, ,LMH,SN,M,3,2,0
Smilax nipponica, ,Perennial Climber,2.0,-, ,LMH,SN,M,3,2, 
Smilax officinalis,Honduran sarsaparilla,Perennial Climber,25.0,10-12,F,LMH,SN,M,2,4,2
Smilax pseudochina,False China Root,Climber,2.0,-, ,LMH,SN,MWe,3,2, 
Smilax riparia, ,Perennial Climber,0.0,-, ,LMH,SN,M,2,0, 
Smilax rotundifolia,"Horse Brier, Roundleaf greenbrier, Brambles",Climber,12.0,4-9,F,LMH,SN,M,3,2,0
Smilax sieboldii, ,Climber,2.0,-, ,LMH,SN,M,1,0, 
Smilax tamnoides,Bristly Greenbrier,Climber,0.0,-, ,LMH,SN,M,2,2, 
Smilax trinervula, ,Perennial,1.0,-, ,LMH,SN,M,1,0, 
Smyrnium olusatrum,Alexanders,Biennial,1.2,5-9, ,LMH,SN,M,3,1,2
Smyrnium perfoliatum, ,Biennial,1.5,5-9, ,LMH,SN,M,3,0, 
Solanecio biafrae,Sierra Leone Bologi,Perennial Climber,2.0,10-12,F,LMH,SN,M,4,2,2
Solanum aethiopicum,"Mock Tomato, Ethiopian nightshade",Shrub,2.5,10-12, ,LMH,N,M,2,0,2
Solanum ajanhuiri,Ajanhuiri,Perennial,0.0,9-11, ,LMH,SN,M,2,0, 
Solanum americanum,"American Nightshade, American black nightshade",Annual,1.0,0-0, ,LMH,N,M,1,0,0
Solanum andigenum,Andigena,Perennial,0.0,-, ,LMH,N,M,2,0, 
Solanum aviculare,"Kangaroo Apple, New Zealand nightshade",Shrub,1.8,8-11, ,LMH,N,M,2,2,2
Solanum boreale, ,Perennial,0.0,-, ,LMH,N,M,1,0, 
Solanum boyacense, ,Perennial,0.0,-, ,LMH,N,M,1,0, 
Solanum cari, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Solanum carolinense,"Horse Nettle, Carolina horsenettle",Perennial,1.0,3-7, ,LMH,SN,M,0,2,0
Solanum chaucha,Chaucha,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Solanum curtilobum,Rucki,Perennial,0.0,-, ,LMH,SN,M,2,0, 
Solanum dulcamara,"Bittersweet. Bittersweet Nightshade, Climbing nightshade, Bittersweet, Deadly Nightshade, Poisonous",Perennial Climber,2.5,4-8,M,LMH,SN,M,0,3,0
Solanum fendleri,"Wild Potato, Fendler's horsenettle, Texan horsenettle",Perennial,0.0,0-0, ,LMH,N,M,3,2, 
Solanum jamesii,"Colorado Wild Potato, Wild potato",Perennial,0.2,8-11, ,LMH,N,M,2,0, 
Solanum juzepczukii,Rucki,Perennial,0.0,-, ,LMH,SN,M,2,0, 
Solanum kurzii, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Solanum laciniatum,Kangaroo Apple,Shrub,3.0,8-11, ,LMH,N,M,2,2,2
Solanum linearifolium,Mountain Kangaroo Apple,Shrub,0.0,-, ,LMH,N,M,2,0, 
Solanum liximitante, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Solanum luteum, ,Annual,0.0,-, ,LMH,SN,M,1,0, 
Solanum lycopersicum,"Tomato, Garden Tomato",Annual,2.0,10-12,F,LMH,N,M,5,3,3
Solanum lyratum, ,Perennial Climber,2.0,-, ,LMH,N,M,1,2, 
Solanum maglia, ,Perennial,0.0,-, ,LMH,N,M,2,0, 
Solanum melongena,"Aubergine, Eggplant",Perennial,1.0,8-11, ,LMH,N,M,3,2, 
Solanum muricatum,Pepino,Shrub,1.0,8-11, ,LMH,N,M,4,0,0
Solanum nigrum,"Black Nightshade, Common Nightshade, Poisonberry, Black Nightshade",Annual,0.6,0-0, ,LMH,N,DM,2,2,0
Solanum paniculatum,"Jurubeba, Nightshade",Shrub,2.0,10-12,F,LMH,SN,M,0,4,0
Solanum phureja,"Phureja, Nightshade",Perennial,0.0,8-11, ,LMH,SN,M,3,0, 
Solanum piliferum, ,Perennial,0.0,-, ,LMH,N,M,2,0, 
Solanum pimpinellifolium,Currant Tomato,Annual/Biennial,1.0,10-12,F,LMH,N,M,4,2,2
Solanum quitoense,"Naranjilla, Quito Orange",Shrub,2.5,10-12,F,LM,SN,M,4,0,0
Solanum retroflexum,Sunberry,Annual,0.0,-, ,LMH,N,M,2,0, 
1 2 3 4 5 6 7 8 9,1,2,3,4,5,6,7,8,9,,
Solanum rybinii, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Solanum scabrum,Garden Huckleberry,Annual,0.6,5-9, ,LMH,N,M,3,2, 
Solanum septemlobum,Qing Qi.,Perennial,2.0,-, ,LMH,SN,M,1,0, 
Solanum simile,Oondoroo,Shrub,2.0,8-11, ,LMH,N,DM,1,2,2
Solanum sisymbriifolium,Sticky Nightshade,Perennial,1.0,-, ,LMH,SN,M,1,0, 
Solanum stenotomum,Pitiquiña,Perennial,0.0,-, ,LMH,SN,M,3,0, 
Solanum stenotomum goniocalyx,Limeña,Perennial,0.0,-, ,LMH,SN,M,3,0, 
Solanum triflorum,Cutleaf Nightshade,Annual,0.8,0-0, ,LMH,N,DM,2,1,0
Solanum tuberosum,"Potato, Irish potato",Perennial,1.0,7-10, ,LMH,N,M,5,2, 
Solanum vescum,Green Kangaroo Apple,Shrub,2.0,-, ,LMH,N,M,2,2, 
Soldanella alpina, ,Perennial,0.3,4-8, ,LMH,S,M,0,1, 
Solidago canadensis,"Canadian Goldenrod, Shorthair goldenrod, Harger's goldenrod, Rough Canada goldenrod, Common Goldenro",Perennial,1.8,5-10,M,LMH,SN,M,2,2,0
Solidago canadensis scabra,Canadian Goldenrod,Perennial,1.8,3-7, ,LMH,SN,M,2,2, 
Solidago fistulosa,Pine barren goldenrod,Perennial,1.8,0-0, ,LMH,SN,M,0,1, 
Solidago flexicaulis,Zigzag goldenrod,Perennial,0.6,3-9,M,LMH,FSN,DM,0,0,3
Solidago gigantea,Giant Goldenrod,Perennial,1.2,5-9, ,LMH,SN,M,0,2, 
Solidago graminifolia,Flat-Topped Goldenrod,Perennial,1.5,3-7, ,LMH,SN,M,1,1, 
Solidago japonica, ,Perennial,0.0,-, ,LMH,SN,M,1,1, 
Solidago leavenworthii,Leavenworth's goldenrod,Perennial,1.2,-, ,LMH,SN,M,0,1, 
Solidago missouriensis,"Prairie Goldenrod, Missouri goldenrod, Tolmie's goldenrod",Perennial,1.2,6-9, ,LMH,SN,DM,2,1,1
Solidago nemoralis,"Old-Field Goldenrod, Gray goldenrod",Perennial,0.3,0-0, ,LMH,SN,DM,1,1, 
Solidago odora,"Sweet Goldenrod, Anisescented goldenrod, Chapman's goldenrod",Perennial,1.2,3-7, ,LMH,SN,DM,2,2,2
Solidago radiata, , ,0.0,-, ,LMH,SN,M,1,1, 
Solidago rigida,"Stiff Goldenrod, Flat Topped Goldenrod, Stiff Goldenrod",Perennial,1.2,3-9,F,LMH,SN,M,0,2, 
Solidago spathulata,"Coast Goldenrod, Creeping Goldenrod",Perennial,0.6,4-9,F,LMH,SN,M,1,1, 
Solidago spectabilis,Nevada Goldenrod,Perennial,0.5,6-9, ,LMH,SN,M,1,1, 
Solidago suaveolens,anisescented goldenrod,Perennial,0.0,-, ,LMH,SN,M,1,1, 
Solidago virgaurea,Goldenrod,Perennial,0.6,4-8, ,LMH,SN,DM,1,3, 
Sonchus arvensis,"Field Milk Thistle, Field sowthistle, Moist sowthistle",Perennial,1.2,0-0, ,LMH,SN,M,2,1,2
Sonchus asper,"Prickly Sow Thistle, Spiny sowthistle",Annual,0.5,0-0, ,LMH,SN,M,2,1,0
Sonchus brachyotus, ,Perennial,0.6,-, ,LMH, ,M,1,1, 
Sonchus kirkii,Shore Sow Thistle, ,0.0,-, ,LMH,SN,M,1,0, 
Sonchus oleraceus,"Sow Thistle, Common sowthistle",Biennial,1.0,0-0, ,LMH,N,M,2,2,2
Sonchus tenerrimus,"Clammy Sow Thistle, Slender sowthistle",Annual/Perennial,0.8,0-0, ,LMH,SN,M,1,0, 
Sonneratia caseolaris,"Firefly mangrove, mangrove apple",Tree,15.0,10-12,M,LMH,N,MWe,2,2,4
Sophora davidii,Sophora,Shrub,2.5,5-8,S,LMH,N,DM,1,0, 
Sophora flavescens,"Ku Shen, Shrubby sophora",Shrub,1.5,5-9,S,LMH,N,M,0,3, 
Sophora japonica,"Japanese Pagoda Tree, Scholar Tree",Tree,20.0,4-7,F,LMH,N,M,2,3,2
Sophora mollis, ,Shrub,2.0,7-10, ,LMH,N,DM,1,0, 
Sophora moorcroftiana, ,Shrub,1.2,-, ,LMH,N,M,0,1, 
Sophora secundiflora,"Mescal Bean, Texas Mountain Laurel",Tree,10.0,7-10,S,LMH,N,DM,0,1, 
Sophora sericea,Silky Sophora,Perennial,0.3,-, ,LMH,N,DM,3,0, 
Sophora tetraptera,Kowhai,Tree,10.0,7-10,S,LMH,N,M,0,0, 
Sophora tonkinensis, ,Shrub,1.0,-, ,LMH,SN,M,0,2, 
Sorbaria sorbifolia,false spiraea,Shrub,1.8,2-7,F,LMH,SN,M,1,0, 
Sorbopyrus auricularis,Bollwyller Pear,Tree,12.0,4-8, ,LMH,SN,M,3,0, 
Sorbopyrus species, ,Tree,10.0,4-8, ,LMH,SN,M,3,0, 
Sorbus alnifolia,Korean Mountain Ash,Tree,15.0,4-7,F,LMH,SN,M,1,0, 
Sorbus americana,American Mountain Ash,Tree,10.0,2-6,S,LMH,SN,M,1,2,2
Sorbus aria,"Whitebeam, Chess-apple",Tree,12.0,4-8, ,LMH,SN,M,3,1,4
Sorbus aucuparia,"Mountain Ash, European mountain ash",Tree,15.0,3-6,M,LMH,SN,M,2,2,3
Sorbus austriaca, ,Tree,10.0,5-9, ,LMH,SN,M,2,0, 
Sorbus commixta, ,Tree,10.0,5-9, ,LMH,SN,M,1,0, 
Sorbus decora,Showy Mountain Ash,Tree,10.0,0-0, ,LMH,SN,M,1,1,2
Sorbus devoniensis,Devon Whitebeam,Tree,13.0,6-9,M,LMH,SN,M,3,0,2
Sorbus domestica,Service Tree,Tree,15.0,6-10,M,LMH,SN,M,5,0,2
Sorbus gracilis, ,Shrub,2.0,5-9, ,LMH,SN,M,1,0, 
Sorbus hybrida,"Swedish Service Tree, Oakleaf mountain ash",Tree,9.0,4-8, ,LMH,SN,M,1,0, 
Sorbus intermedia,Swedish Whitebeam,Tree,12.0,4-8,M,LMH,SN,M,2,0, 
Sorbus japonica, ,Tree,20.0,5-9, ,LMH,SN,M,1,0, 
Sorbus lanata, ,Tree,10.0,4-8,M,LMH,SN,M,3,0, 
Sorbus latifolia,French Hales,Tree,14.0,4-8,M,LMH,SN,M,4,0, 
Sorbus mougeotii, ,Tree,18.0,5-9,M,LMH,SN,M,4,0, 
Sorbus pohuashanensis, ,Tree,10.0,4-8,F,LMH,SN,M,1,0, 
Sorbus sambucifolia,Siberian mountain ash,Shrub,0.0,5-9, ,LMH,SN,M,2,0, 
Sorbus scopulina,"Western Mountain Ash, Greene's mountain ash, Cascade mountain ash",Shrub,4.0,4-8, ,LMH,SN,M,2,1, 
Sorbus sitchensis,"Sitka Mountain Ash, Western mountain ash",Shrub,1.8,4-8,S,LMH,SN,M,1,1, 
Sorbus species, ,Tree,10.0,6-9, ,LMH,SN,M,2,0, 
Sorbus thibetica,Tibetan whitebeam,Tree,20.0,5-9, ,LMH,SN,M,3,0,0
Sorbus torminalis,"Wild Service Tree, Checkertree",Tree,20.0,5-9,M,LMH,SN,M,4,0,2
Sorbus vestita, ,Tree,10.0,6-9, ,LMH,SN,M,1,0, 
Sorghum bicolor,"Sorghum, Common wild sorghum, Grain sorghum, Sudangrass",Annual,5.0,9-12,F,LMH,N,DM,3,1,3
Sorghum halepense,Johnson Grass,Perennial,2.0,7-10,F,LMH,N,DM,3,1,3
Sorghum hybrids,Perennial Sorghum,Perennial,3.0,7-12,F,LMH,N,DM,4,1,3
Sparaxis bulbifera, ,Corm,0.6,8-11, ,L,N,DM,1,0, 
Sparganium americanum,"Bur-Reed, American bur-reed",Perennial,1.0,0-0, ,LMH,SN,WeWa,1,0, 
Sparganium androcladum,Branching Bur-Reed,Perennial,1.2,-, ,LMH,SN,WeWa,1,0, 
Sparganium erectum,"Bur Reed, Simplestem bur-reed",Perennial,1.0,4-8, ,LMH,FSN,WeWa,2,1,0
Sparganium longifolium, ,Perennial,0.0,-, ,LMH,SN,WeWa,1,0, 
Sparganium stoloniferum, ,Perennial,0.0,-, ,LMH,SN,WeWa,1,1, 
Spartina anglica,"Cord Grass, Common cordgrass",Perennial,1.3,0-0, ,LMH,SN,MWe,0,0,3
Spartina pectinata,Prairie Cord Grass,Perennial,1.8,4-8, ,LMH,SN,MWe,0,0, 
Spartina x townsendii,Townsend's Cord Grass,Perennial,1.2,0-0, ,LMH,SN,MWe,0,0,0
Spartium junceum,"Spanish Broom, Weaver's Broom, Spanish Broom",Shrub,3.5,8-9,F,LMH,N,DM,0,2,0
Spergula arvensis,Corn Spurrey,Annual,0.5,0-0, ,LM,N,M,1,1,0
Spergularia rubra,"Sandwort, Red sandspurry",Annual/Biennial,0.3,0-0, ,LM,N,DM,1,1, 
Sphagneticola trilobata,Singapore daisy,Perennial,0.4,9-11,F,LMH,SN,DM,0,2,2
Sphagnum cymbilifolium,Sphagnum Moss,Perennial,0.3,-, ,LMH,SN,M,0,3, 
Sphenostylis stenocarpa,African Yam Bean,Perennial Climber,2.0,10-12,F,LM,N,M,4,0,0
Spigelia marilandica,"Indian Pink, Woodland pinkroot",Perennial,0.5,7-10, ,LMH,SN,DM,0,3, 
Spinacia oleracea,Spinach,Annual,0.3,4-8,F,LMH,SN,M,3,2,1
Spiraea alba,White Meadowsweet,Shrub,1.5,5-9, ,LMH,SN,M,1,1, 
Spiraea betulifolia aemiliana, ,Shrub,0.3,4-8, ,LMH,N,M,1,0, 
Spiraea blumei, ,Shrub,1.5,5-9, ,LMH,SN,M,1,0, 
Spiraea canescens, ,Shrub,3.0,4-8, ,LMH,SN,M,0,0, 
Spiraea douglasii,"Steeplebush, Rose spirea, Menzies' spirea",Shrub,2.5,4-8, ,LMH,SN,M,0,1, 
Spiraea henryi, ,Shrub,3.0,5-9, ,LMH,N,M,1,0, 
Spiraea hirsuta, ,Shrub,1.5,-, ,LMH,N,M,1,0, 
Spiraea japonica,"Japanese Spiraea, Japanese meadowsweet",Shrub,1.5,4-8, ,LMH,SN,M,0,0,0
Spiraea nervosa angustifolia, ,Shrub,1.5,5-9, ,LMH,N,M,1,0, 
1 2 3 4 5 6 7 8 9,1,2,3,4,5,6,7,8,9,,
Spiraea prunifolia,Bridalwreath Spiraea,Shrub,2.5,4-8,M,LMH,SN,M,1,1, 
Spiraea pyramidata,Spirea,Shrub,1.0,5-9, ,LMH,SN,M,1,1, 
Spiraea salicifolia,"Bridewort, Willowleaf meadowsweet",Shrub,1.8,4-8, ,LMH,SN,M,1,1, 
Spiraea thunbergii,"Thunberg's meadowsweet, Thunberg Spirea",Shrub,1.5,4-8,M,LMH,SN,M,0,0, 
Spiraea tomentosa,"Hardhack, Steeplebush",Shrub,1.5,3-7, ,LMH,SN,M,0,2, 
Spiraea x arguta,Garland Spiraea,Shrub,2.5,4-8, ,LMH,SN,M,0,0, 
Spiranthes spiralis,Autumn Lady's Tresses,Perennial,0.2,5-9, ,LMH,SN,DM,0,1, 
Spirodela polyrrhiza,"Great Duckweed, Common duckmeat",Perennial,0.0,4-8,F,LMH,N,Wa,1,2, 
Spirostachys africana,"African mahogany tree, African sandalwood",Tree,7.5,10-12,S,LMH,N,DM,0,0,4
Spondias dulcis,"Golden Apple, Ambarella,",Tree,15.0,9-12,F,LMH,SN,DM,4,2,0
Spondias mombin,"Yellow Mombin, Hog Plum, Caja Fruit, Taperebá",Tree,20.0,10-12,F,MH,N,DM,4,2,2
Spondias purpurea,"Purple Mombin Red Mombin, Spanish Plum, Ciruela",Tree,10.0,10-12,F,MH,N,DM,4,2,2
Spondias tuberosa,"Imbu, Umbú, Brazil Plum",Tree,6.0,10-12,S,LMH,N,DM,4,0,2
Sporobolus airoides,Alkali Sakaton,Perennial,0.8,-, ,LMH,N,DM,1,0, 
Sporobolus asperifolius, ,Perennial,0.3,-, ,LM,N,D,1,0, 
Sporobolus caroli,Fairy Grass,Perennial,0.4,-, ,LM,N,M,1,0, 
Sporobolus contractus,Spike Dropseed,Perennial,0.8,-, ,LM,N,M,1,0, 
Sporobolus cryptandrus,Sand Dropseed,Perennial,1.0,4-8, ,LM,N,DM,3,0,0
Sporobolus fimbriatus,Perennial Dropseed. Dropseed grass,Perennial,1.2,10-12,F,LMH,SN,DMWe,2,0,2
Sporobolus flexuosus,Mesa Dropseed,Perennial,0.0,-, ,LM,N,DM,1,0, 
Sporobolus giganteus,Giant Dropseed,Perennial,2.0,-, ,LM,N,DM,2,0, 
Sporobolus indicus,"Smut Grass, Rat-tail grass, West Indian dropseed",Perennial,0.0,0-0, ,LM,N,DM,1,1,0
Sporobolus pallidus, ,Perennial,0.0,-, ,LM,N,DM,1,0, 
Stachys affinis,"Chinese Artichoke, Artichoke betony",Perennial,0.5,4-8, ,LMH,SN,M,4,1, 
Stachys baicalensis, ,Perennial,0.6,-, ,LMH,SN,M,1,2, 
Stachys bullata,California Hedgenettle,Perennial,0.9,4-8, ,LMH,SN,M,0,1, 
Stachys germanica,"Downy Woundwort, German hedgenettle",Perennial,1.0,4-8, ,LMH,SN,M,0,2, 
Stachys hyssopifolia,hyssopleaf hedgenettle,Perennial,0.6,4-8, ,LMH,SN,M,2,0, 
Stachys hyssopifolia ambigua,hyssopleaf hedgenettle,Perennial,0.8,4-8, ,LMH,SN,M,1,1, 
Stachys officinalis,"Wood Betony, Common hedgenettle, Betony, Woundwort",Perennial,0.6,5-10,F,LM,SN,M,1,2,2
Stachys palustris,"Marsh Woundwort, Marsh hedgenettle",Perennial,1.0,4-8, ,LMH,SN,MWe,3,2,1
Stachys sylvatica,"Hedge Woundwort, Whitespot",Perennial,0.9,4-8, ,LMH,SN,M,0,1, 
Stanleya albescens,White Prince's Plume,Perennial,0.0,6-9, ,LM,N,DM,2,0, 
Stanleya elata,Panamint princesplume,Perennial,1.5,6-9, ,LM,N,DM,2,0, 
Stanleya pinnata,"Prince's Plume, Desert princesplume, Bipinnate princesplume, Golden princesplume, Inyo princesplume",Perennial,1.0,6-9, ,LM,N,DM,2,2, 
Stanleya wrightii, ,Perennial,0.0,6-9, ,LM,N,DM,2,0, 
Staphylea bumalda, ,Tree,1.8,4-8, ,LMH,SN,M,1,0, 
Staphylea colchica,Bladdernut,Shrub,4.0,5-9,M,LMH,SN,M,1,1, 
Staphylea emodi, ,Shrub,3.5,8-11, ,LMH,SN,M,0,0, 
Staphylea pinnata,Bladder Nut,Shrub,4.5,5-9, ,LMH,SN,M,3,0,0
Staphylea trifolia,American Bladder Nut,Shrub,4.0,4-8,M,LMH,SN,M,3,1,2
Stauntonia hexaphylla, ,Climber,10.0,8-11,M,LMH,SN,M,3,1,0
Stellaria alsine,"Bog Stitchwort, Bog chickweed",Perennial,0.3,0-0, ,LMH,SN,M,1,2, 
Stellaria dichotoma,American chickweed,Perennial,0.3,-, ,LMH,SN,M,0,2, 
Stellaria diversiflora, ,Perennial,0.3,-, ,LMH,SN,M,1,0, 
Stellaria graminea,Lesser stitchwort,Perennial,0.5,4-8,F,LMH,SN,M,3,1,2
Stellaria jamesiana,tuber starwort,Perennial,0.5,4-9, ,LMH,SN,M,3,0,0
Stellaria media,"Chickweed, Common chickweed",Annual,0.1,4-11,F,LMH,SN,M,2,3,2
Stellaria neglecta,"Greater Chickweed, Common chickweed",Annual,0.1,0-0, ,LMH,SN,M,1,0, 
Stellaria nipponica, ,Perennial,0.2,-, ,LMH,N,DM,1,0, 
Stellaria pubera,Star chickweed,Perennial,0.2,5-8,F,MH,FS,M,3,1,3
Stellaria radians, ,Perennial,0.0,-, ,LMH,SN,M,1,0, 
Stellaria sessiliflora, ,Perennial,0.3,-, ,LMH,SN,M,1,0, 
Stellera chamaejasme, ,Perennial,0.3,4-8, ,LM,N,M,0,1, 
Stenocereus griseus,"Cactaceae. Pitaya, Organpipe cactus",Tree,7.0,10-12,M,LM,N,D,3,0,2
Stenocereus stellatus,"Joconostle cactus, Baja organ pipe cactus",Shrub,2.0,9-11,M,LM,SN,DM,3,0,2
Stenotaphrum secundatum,"Buffalo Grass, St. Augustine Grass, St. Augustinegrass",Perennial,0.2,7-12,S,LMH,FSN,DMWe,0,0,4
Stephanandra incisa,"Laceshrub, Cutleaf Stephanandra",Shrub,2.0,3-7,M,LMH,SN,M,1,0, 
Stephanandra tanakae, ,Shrub,3.0,5-9, ,LMH,SN,M,0,0, 
Stephanomeria spinosa,Thorn Skeletonweed,Perennial,0.0,-, ,LMH,SN,M,0,2, 
Stevia rebaudiana,"Stevia, Candyleaf",Annual,0.5,8-11, ,LM,N,M,4,0, 
Stewartia pseudocamellia,Japanese Stewartia,Tree,15.0,4-7,S,LMH,SN,M,1,0, 
Stilbocarpa polaris, ,Perennial,1.8,-, ,LMH,SN,M,2,0, 
Stillingia sylvatica,Queen's Delight,Perennial,1.0,-, ,LMH,SN,M,0,1, 
Stipa splendens,Chee Grass,Perennial,1.8,6-9, ,LMH,N,DM,0,0, 
Stipa tenacissima,"Esparto Grass, Esparto",Perennial,1.0,7-10, ,LMH,N,DM,0,0, 
Stipa vaseyi,Sleepy Grass,Perennial,1.5,-, ,LMH,SN,M,0,1, 
Stipa viridula,Green Needlegrass,Perennial,1.0,-, ,LMH,SN,M,0,1, 
Stipagrostis pungens,Drinn,Perennial,1.0,10-12,F,LM,N,DM,3,1,2
Stratiotes aloides,Water Soldier,Perennial,1.0,4-8, ,LMH,SN,M,0,1,0
Streptopus amplexifolius,"Wild Cucumber, Claspleaf twistedstalk, Tubercle twistedstalk",Perennial,1.0,4-8, ,LM,FS,M,4,2,1
Streptopus roseus,Scootberry,Perennial,0.5,3-7, ,LM,FS,M,4,2, 
Streptopus streptopoides,Small twistedstalk,Perennial,0.3,3-7, ,LM,FS,M,3,0, 
Strophostyles umbellata,"Pink fuzzybean, Perennial wild bean",Perennial Climber,1.0,6-9,F,LM,SN,DM,0,0,2
Strychnos potatorum,Clearing Nut,Tree,12.0,10-12,S,LMH,FS,DM,2,2,4
Stylophorum lasiocarpum, ,Perennial,0.3,6-9, ,LMH,S,M,0,1, 
Stylosanthes biflora,Sidebeak pencilflower,Perennial,0.5,4-8,F,LMH,SN,DM,0,0,2
Stylosanthes guianensis,Estilo,Perennial,1.2,10-12,F,LMH,N,DM,0,0,4
Styphelia adscendens, ,Shrub,0.2,-, ,LM,SN,M,2,0, 
Styphelia triflora,Pink Fivecorner,Shrub,1.0,8-11, ,LM,SN,M,2,0, 
Styphelia viridis, ,Shrub,1.2,8-11, ,LM,SN,M,2,0, 
Styrax japonica,Japanese Storax,Tree,8.0,4-8,S,LM,SN,M,2,0, 
Styrax officinalis,Storax Tree,Shrub,5.0,8-11,S,LM,SN,M,1,1, 
Styrax serrulatus, ,Tree,7.0,-, ,LMH,SN,M,0,0, 
Suaeda australis,Seablite,Annual,0.3,-, ,LMH,SN,M,2,0, 
Suaeda californica,California Sea Blite,Shrub,0.6,-, ,LMH,N,M,1,0, 
Suaeda corniculata, ,Annual,0.5,-, ,LMH,N,M,1,0, 
Suaeda depressa,Pursh seepweed,Annual/Perennial,0.5,-, ,LM,N,M,1,0, 
Suaeda fruticosa,Shrubby Seablite,Shrub,1.0,-, ,LM,N,M,2,1, 
Suaeda glauca, ,Annual,0.6,-, ,LMH,N,M,1,0, 
Suaeda japonica, ,Annual,0.3,-, ,LMH,N,M,1,0, 
Suaeda linearis,"Southern Sea Blite, Annual seepweed",Annual/Perennial,1.0,0-0, ,LMH,N,M,1,0, 
Suaeda maritima,"Sea Blite, Herbaceous seepweed, Rich's seepweed",Annual,0.3,0-0, ,LM,N,M,3,0, 
Suaeda nigra,Bush Seepweed,Annual,1.5,-, ,LMH,N,M,1,0, 
Suaeda occidentalis,Western Seepweed,Annual,0.0,-, ,LM,N,M,1,0, 
Suaeda palmeri, ,Annual,0.0,-, ,LMH,N,M,1,0, 
Suaeda salsa, ,Annual,0.5,-, ,LMH,N,M,1,0, 
Succisa pratensis,"Devil's Bit Scabious, Devilsbit",Perennial,0.4,4-8, ,LMH,SN,M,2,2, 
Swartzia bannia,"Bannia, Banya",Tree,12.0,10-12,M,LM,N,M,0,2,4
Swartzia benthamiana,Wamara,Tree,20.0,10-12,M,LMH,SN,M,0,2,4
1 2 3 4 5 6 7 8 9,1,2,3,4,5,6,7,8,9,,
Swartzia grandifolia,"Big leafed Swartzia, Coracao-de-Negro",Tree,15.0,10-12,M,LMH,N,M,0,0,4
Swartzia ingifolia,Swartzia,Tree,20.0,10-12,F,LMH,N,M,0,0,4
Swartzia leiocalycina,Wamara,Tree,28.0,10-12,M,LM,N,M,0,0,4
Swartzia panacoco,"Coracao-de-Negro, panococo, Brazilian ebony",Tree,25.0,10-12,M,LM,N,M,0,2,4
Swertia bimaculata, ,Annual/Biennial,0.6,6-9, ,LMH,SN,M,1,0, 
Swertia chirayita,Chiretta,Annual,1.0,6-9, ,LMH,S,MWe,0,3, 
Swertia japonica, ,Annual,0.2,-, ,LMH,S,MWe,1,1, 
Swertia petiolata, ,Perennial,0.6,6-9, ,LMH,S,MWe,0,2, 
Swietenia macrophylla,"Big Leaf Mahogany, Honduras Mahogany",Tree,35.0,10-12,S,MH,N,M,0,2,5
Swietenia mahagoni,"Mahogany, West Indies Mahogany",Tree,25.0,10-12,F,MH,N,M,0,2,5
Syagrus coronata,"Licuri Palm, Ouricury palm",Tree,10.0,9-11,S,LMH,N,DM,3,2,3
Sympholoma graveolens, ,Perennial,0.2,-, ,LMH,SN,M,4,0, 
Symphoricarpos albus laevigatus,Snowberry,Shrub,3.0,3-7,M,LMH,FSN,DM,1,2, 
Symphoricarpos occidentalis,"Wolfberry, Western snowberry",Shrub,1.8,3-7,M,LMH,FSN,DM,1,1,0
Symphoricarpos orbiculatus,Coralberry,Shrub,2.0,-, ,LMH,FSN,DM,1,1, 
